x,y
4.250626566416040170e-02,2.355216596408201968e-01
4.290726817042606750e-02,2.357928621884355369e-01
4.330827067669173330e-02,2.360642906117366990e-01
4.370927318295739217e-02,2.363359451930279465e-01
4.411027568922305797e-02,2.366078262150840827e-01
4.451127819548872377e-02,2.368799339611516175e-01
4.491228070175438958e-02,2.371522687149495989e-01
4.531328320802005538e-02,2.374248307606707520e-01
4.571428571428571425e-02,2.376976203829821166e-01
4.611528822055138005e-02,2.379706378670266298e-01
4.651629072681704585e-02,2.382438834984236253e-01
4.691729323308271166e-02,2.385173575632700271e-01
4.731829573934837052e-02,2.387910603481412097e-01
4.771929824561403632e-02,2.390649921400922751e-01
4.812030075187970213e-02,2.393391532266587463e-01
4.852130325814536793e-02,2.396135438958578168e-01
4.892230576441102680e-02,2.398881644361891552e-01
4.932330827067669260e-02,2.401630151366360710e-01
4.972431077694235840e-02,2.404380962866664306e-01
5.012531328320802421e-02,2.407134081762338507e-01
5.052631578947368307e-02,2.409889510957783643e-01
5.092731829573934887e-02,2.412647253362277810e-01
5.132832080200501468e-02,2.415407311889986308e-01
5.172932330827068048e-02,2.418169689459971072e-01
5.213032581453634628e-02,2.420934388996200670e-01
5.253132832080200515e-02,2.423701413427561679e-01
5.293233082706767095e-02,2.426470765687869791e-01
5.333333333333333676e-02,2.429242448715877578e-01
5.373433583959900256e-02,2.432016465455288101e-01
5.413533834586466142e-02,2.434792818854760454e-01
5.453634085213032723e-02,2.437571511867926977e-01
5.493734335839599303e-02,2.440352547453397969e-01
5.533834586466165884e-02,2.443135928574775573e-01
5.573934837092731770e-02,2.445921658200661264e-01
5.614035087719298350e-02,2.448709739304670285e-01
5.654135338345864931e-02,2.451500174865438586e-01
5.694235588972431511e-02,2.454292967866636699e-01
5.734335839598997397e-02,2.457088121296976124e-01
5.774436090225563978e-02,2.459885638150224874e-01
5.814536340852130558e-02,2.462685521425214408e-01
5.854636591478697139e-02,2.465487774125853238e-01
5.894736842105263719e-02,2.468292399261134418e-01
5.934837092731829605e-02,2.471099399845148870e-01
5.974937343358396186e-02,2.473908778897095373e-01
6.015037593984962766e-02,2.476720539441293056e-01
6.055137844611529346e-02,2.479534684507187225e-01
6.095238095238095233e-02,2.482351217129365739e-01
6.135338345864661813e-02,2.485170140347567613e-01
6.175438596491228394e-02,2.487991457206695234e-01
6.215538847117794974e-02,2.490815170756821573e-01
6.255639097744361554e-02,2.493641284053206009e-01
6.295739348370928135e-02,2.496469800156301821e-01
6.335839598997493327e-02,2.499300722131770625e-01
6.375939849624059907e-02,2.502134053050488749e-01
6.416040100250626488e-02,2.504969795988563619e-01
6.456140350877193068e-02,2.507807954027339026e-01
6.496240601503759649e-02,2.510648530253413169e-01
6.536340852130326229e-02,2.513491527758644484e-01
6.576441102756892809e-02,2.516336949640163856e-01
6.616541353383459390e-02,2.519184799000387942e-01
6.656641604010025970e-02,2.522035078947028053e-01
6.696741854636591162e-02,2.524887792593103475e-01
6.736842105263157743e-02,2.527742943056952019e-01
6.776942355889724323e-02,2.530600533462238899e-01
6.817042606516290904e-02,2.533460566937973391e-01
6.857142857142857484e-02,2.536323046618516042e-01
6.897243107769424064e-02,2.539187975643590889e-01
6.937343358395990645e-02,2.542055357158298223e-01
6.977443609022557225e-02,2.544925194313124028e-01
7.017543859649122417e-02,2.547797490263954967e-01
7.057644110275688998e-02,2.550672248172085599e-01
7.097744360902255578e-02,2.553549471204233923e-01
7.137844611528822159e-02,2.556429162532549149e-01
7.177944862155388739e-02,2.559311325334627796e-01
7.218045112781955319e-02,2.562195962793521464e-01
7.258145363408521900e-02,2.565083078097750158e-01
7.298245614035088480e-02,2.567972674441314496e-01
7.338345864661655060e-02,2.570864755023707371e-01
7.378446115288220253e-02,2.573759323049923942e-01
7.418546365914786833e-02,2.576656381730477174e-01
7.458646616541353414e-02,2.579555934281403951e-01
7.498746867167919994e-02,2.582457983924283940e-01
7.538847117794486574e-02,2.585362533886246261e-01
7.578947368421053155e-02,2.588269587399984473e-01
7.619047619047619735e-02,2.591179147703764896e-01
7.659147869674186315e-02,2.594091218041443270e-01
7.699248120300752896e-02,2.597005801662474744e-01
7.739348370927318088e-02,2.599922901821923871e-01
7.779448621553884669e-02,2.602842521780480700e-01
7.819548872180451249e-02,2.605764664804469111e-01
7.859649122807017829e-02,2.608689334165862350e-01
7.899749373433584410e-02,2.611616533142293028e-01
7.939849624060150990e-02,2.614546265017065330e-01
7.979949874686717570e-02,2.617478533079169445e-01
8.020050125313284151e-02,2.620413340623291010e-01
8.060150375939849343e-02,2.623350690949826092e-01
8.100250626566415924e-02,2.626290587364891183e-01
8.140350877192982504e-02,2.629233033180337076e-01
8.180451127819549084e-02,2.632178031713761079e-01
8.220551378446115665e-02,2.635125586288519783e-01
8.260651629072682245e-02,2.638075700233740162e-01
8.300751879699248825e-02,2.641028376884334006e-01
8.340852130325815406e-02,2.643983619581009026e-01
8.380952380952381986e-02,2.646941431670281619e-01
8.421052631578947179e-02,2.649901816504491858e-01
8.461152882205513759e-02,2.652864777441811261e-01
8.501253132832080339e-02,2.655830317846260558e-01
8.541353383458646920e-02,2.658798441087719677e-01
8.581453634085213500e-02,2.661769150541940521e-01
8.621553884711780080e-02,2.664742449590560835e-01
8.661654135338346661e-02,2.667718341621116984e-01
8.701754385964913241e-02,2.670696830027055046e-01
8.741854636591478434e-02,2.673677918207747473e-01
8.781954887218045014e-02,2.676661609568500300e-01
8.822055137844611594e-02,2.679647907520572025e-01
8.862155388471178175e-02,2.682636815481181936e-01
8.902255639097744755e-02,2.685628336873528976e-01
8.942355889724311335e-02,2.688622475126796196e-01
8.982456140350877916e-02,2.691619233676170730e-01
9.022556390977444496e-02,2.694618615962856012e-01
9.062656641604011076e-02,2.697620625434083985e-01
9.102756892230576269e-02,2.700625265543123987e-01
9.142857142857142849e-02,2.703632539749306063e-01
9.182957393483709430e-02,2.706642451518023740e-01
9.223057644110276010e-02,2.709655004320755123e-01
9.263157894736842590e-02,2.712670201635070666e-01
9.303258145363409171e-02,2.715688046944650380e-01
9.343358395989975751e-02,2.718708543739294381e-01
9.383458646616542331e-02,2.721731695514940652e-01
9.423558897243107524e-02,2.724757505773671706e-01
9.463659147869674104e-02,2.727785978023736235e-01
9.503759398496240685e-02,2.730817115779553550e-01
9.543859649122807265e-02,2.733850922561737451e-01
9.583959899749373845e-02,2.736887401897100669e-01
9.624060150375940426e-02,2.739926557318674849e-01
9.664160401002507006e-02,2.742968392365718322e-01
9.704260651629073586e-02,2.746012910583737754e-01
9.744360902255640167e-02,2.749060115524494807e-01
9.784461152882205359e-02,2.752110010746023905e-01
9.824561403508771940e-02,2.755162599812642221e-01
9.864661654135338520e-02,2.758217886294968557e-01
9.904761904761905100e-02,2.761275873769935552e-01
9.944862155388471681e-02,2.764336565820800229e-01
9.984962406015038261e-02,2.767399966037162873e-01
1.002506265664160484e-01,2.770466078014977018e-01
1.006516290726817142e-01,2.773534905356567770e-01
1.010526315789473661e-01,2.776606451670641795e-01
1.014536340852130319e-01,2.779680720572303976e-01
1.018546365914786977e-01,2.782757715683069066e-01
1.022556390977443636e-01,2.785837440630881123e-01
1.026566416040100294e-01,2.788919899050120721e-01
1.030576441102756952e-01,2.792005094581625491e-01
1.034586466165413610e-01,2.795093030872700113e-01
1.038596491228070268e-01,2.798183711577132970e-01
1.042606516290726926e-01,2.801277140355210582e-01
1.046616541353383445e-01,2.804373320873729813e-01
1.050626566416040103e-01,2.807472256806015642e-01
1.054636591478696761e-01,2.810573951831933370e-01
1.058646616541353419e-01,2.813678409637903610e-01
1.062656641604010077e-01,2.816785633916918385e-01
1.066666666666666735e-01,2.819895628368551677e-01
1.070676691729323393e-01,2.823008396698979960e-01
1.074686716791980051e-01,2.826123942620993312e-01
1.078696741854636570e-01,2.829242269854008729e-01
1.082706766917293228e-01,2.832363382124089557e-01
1.086716791979949887e-01,2.835487283163956040e-01
1.090726817042606545e-01,2.838613976713002529e-01
1.094736842105263203e-01,2.841743466517313021e-01
1.098746867167919861e-01,2.844875756329671712e-01
1.102756892230576519e-01,2.848010849909584086e-01
1.106766917293233177e-01,2.851148751023288019e-01
1.110776942355889835e-01,2.854289463443769881e-01
1.114786967418546354e-01,2.857432990950779517e-01
1.118796992481203012e-01,2.860579337330845240e-01
1.122807017543859670e-01,2.863728506377291039e-01
1.126817042606516328e-01,2.866880501890248234e-01
1.130827067669172986e-01,2.870035327676672687e-01
1.134837092731829644e-01,2.873192987550360900e-01
1.138847117794486302e-01,2.876353485331965554e-01
