x,y
2.526315789473684154e-02,2.431182295258895176e-01
2.566416040100250734e-02,2.437210203882897719e-01
2.606516290726817314e-02,2.443253058190920091e-01
2.646616541353383548e-02,2.449310895239507901e-01
2.686716791979950128e-02,2.455383752177085210e-01
2.726817042606516361e-02,2.461471666244182399e-01
2.766917293233082942e-02,2.467574674773664600e-01
2.807017543859649175e-02,2.473692815190960959e-01
2.847117794486215756e-02,2.479826125014293614e-01
2.887218045112781989e-02,2.485974641854906686e-01
2.927318295739348569e-02,2.492138403417300530e-01
2.967418546365914803e-02,2.498317447499459054e-01
3.007518796992481383e-02,2.504511811993082593e-01
3.047619047619047616e-02,2.510721534883821882e-01
3.087719298245614197e-02,2.516946654251509541e-01
3.127819548872180777e-02,2.523187208270393223e-01
3.167919799498746664e-02,2.529443235209371532e-01
3.208020050125313244e-02,2.535714773432226621e-01
3.248120300751879824e-02,2.542001861397860107e-01
3.288220551378446405e-02,2.548304537660529556e-01
3.328320802005012985e-02,2.554622840870084954e-01
3.368421052631578871e-02,2.560956809772205189e-01
3.408521303258145452e-02,2.567306483208635082e-01
3.448621553884712032e-02,2.573671900117424638e-01
3.488721804511278612e-02,2.580053099533168304e-01
3.528822055137844499e-02,2.586450120587240886e-01
3.568922305764411079e-02,2.592863002508043468e-01
3.609022556390977660e-02,2.599291784621237666e-01
3.649122807017544240e-02,2.605736506349992099e-01
3.689223057644110126e-02,2.612197207215219419e-01
3.729323308270676707e-02,2.618673926835823895e-01
3.769423558897243287e-02,2.625166704928937889e-01
3.809523809523809867e-02,2.631675581310172762e-01
3.849624060150376448e-02,2.638200595893855915e-01
3.889724310776942334e-02,2.644741788693281137e-01
3.929824561403508915e-02,2.651299199820950636e-01
3.969924812030075495e-02,2.657872869488823175e-01
4.010025062656642075e-02,2.664462838008558876e-01
4.050125313283207962e-02,2.671069145791766242e-01
4.090225563909774542e-02,2.677691833350254180e-01
4.130325814536341122e-02,2.684330941296272921e-01
4.170426065162907703e-02,2.690986510342769922e-01
4.210526315789473589e-02,2.697658581303636338e-01
4.250626566416040170e-02,2.704347195093958489e-01
4.290726817042606750e-02,2.711052392730266547e-01
4.330827067669173330e-02,2.717774215330789334e-01
4.370927318295739217e-02,2.724512704115703565e-01
4.411027568922305797e-02,2.731267900407389204e-01
4.451127819548872377e-02,2.738039845630679814e-01
4.491228070175438958e-02,2.744828581313119575e-01
4.531328320802005538e-02,2.751634149085216419e-01
4.571428571428571425e-02,2.758456590680697373e-01
4.611528822055138005e-02,2.765295947936764476e-01
4.651629072681704585e-02,2.772152262794352340e-01
4.691729323308271166e-02,2.779025577298383509e-01
4.731829573934837052e-02,2.785915933598027694e-01
4.771929824561403632e-02,2.792823373946960452e-01
4.812030075187970213e-02,2.799747940703620763e-01
4.852130325814536793e-02,2.806689676331472483e-01
4.892230576441102680e-02,2.813648623399263582e-01
4.932330827067669260e-02,2.820624824581288159e-01
4.972431077694235840e-02,2.827618322657646233e-01
5.012531328320802421e-02,2.834629160514509083e-01
5.052631578947368307e-02,2.841657381144379602e-01
5.092731829573934887e-02,2.848703027646357633e-01
5.132832080200501468e-02,2.855766143226401987e-01
5.172932330827068048e-02,2.862846771197599116e-01
5.213032581453634628e-02,2.869944954980425122e-01
5.253132832080200515e-02,2.877060738103013882e-01
5.293233082706767095e-02,2.884194164201422939e-01
5.333333333333333676e-02,2.891345277019903293e-01
