x,y
1.243107769423558995e-01,5.368121700011768693e-01
1.247117794486215653e-01,5.380186176412466992e-01
1.251127819548872311e-01,5.392261319555345933e-01
1.255137844611528830e-01,5.404347143593080105e-01
1.259147869674185627e-01,5.416443662703387396e-01
1.263157894736842146e-01,5.428550891089091168e-01
1.267167919799498665e-01,5.440668842978172437e-01
1.271177944862155462e-01,5.452797532623828713e-01
1.275187969924811981e-01,5.464936974304527295e-01
1.279197994987468778e-01,5.477087182324065218e-01
1.283208020050125298e-01,5.489248171011614774e-01
1.287218045112782094e-01,5.501419954721796790e-01
1.291228070175438614e-01,5.513602547834721701e-01
1.295238095238095410e-01,5.525795964756058387e-01
1.299248120300751930e-01,5.538000219917076361e-01
1.303258145363408449e-01,5.550215327774719043e-01
1.307268170426065246e-01,5.562441302811648169e-01
1.311278195488721765e-01,5.574678159536310407e-01
1.315288220551378562e-01,5.586925912482986201e-01
1.319298245614035081e-01,5.599184576211851949e-01
1.323308270676691878e-01,5.611454165309043285e-01
1.327318295739348397e-01,5.623734694386696154e-01
1.331328320802005194e-01,5.636026178083024529e-01
1.335338345864661713e-01,5.648328631062364824e-01
1.339348370927318232e-01,5.660642068015241390e-01
1.343358395989975029e-01,5.672966503658419812e-01
1.347368421052631549e-01,5.685301952734972408e-01
1.351378446115288345e-01,5.697648430014328191e-01
1.355388471177944865e-01,5.710005950292338373e-01
1.359398496240601661e-01,5.722374528391335202e-01
1.363408521303258181e-01,5.734754179160186371e-01
1.367418546365914978e-01,5.747144917474360515e-01
1.371428571428571497e-01,5.759546758235982722e-01
1.375438596491228016e-01,5.771959716373895599e-01
1.379448621553884813e-01,5.784383806843720333e-01
1.383458646616541332e-01,5.796819044627912199e-01
1.387468671679198129e-01,5.809265444735826067e-01
1.391478696741854648e-01,5.821723022203777465e-01
1.395488721804511445e-01,5.834191792095095863e-01
1.399498746867167964e-01,5.846671769500191296e-01
1.403508771929824483e-01,5.859162969536615417e-01
1.407518796992481280e-01,5.871665407349121457e-01
1.411528822055137800e-01,5.884179098109720840e-01
1.415538847117794596e-01,5.896704057017756462e-01
1.419548872180451116e-01,5.909240299299945987e-01
1.423558897243107912e-01,5.921787840210465115e-01
1.427568922305764432e-01,5.934346695030988661e-01
1.431578947368421229e-01,5.946916879070770490e-01
1.435588972431077748e-01,5.959498407666691255e-01
1.439598997493734267e-01,5.972091296183330567e-01
1.443609022556391064e-01,5.984695560013026938e-01
1.447619047619047583e-01,5.997311214575936633e-01
1.451629072681704380e-01,6.009938275320099166e-01
1.455639097744360899e-01,6.022576757721503915e-01
1.459649122807017696e-01,6.035226677284150076e-01
1.463659147869674215e-01,6.047888049540106614e-01
1.467669172932331012e-01,6.060560890049583316e-01
1.471679197994987531e-01,6.073245214400986303e-01
1.475689223057644051e-01,6.085941038210991305e-01
1.479699248120300847e-01,6.098648377124598063e-01
1.483709273182957367e-01,6.111367246815202492e-01
1.487719298245614163e-01,6.124097662984656631e-01
1.491729323308270683e-01,6.136839641363334152e-01
1.495739348370927480e-01,6.149593197710195858e-01
1.499749373433583999e-01,6.162358347812851855e-01
1.503759398496240796e-01,6.175135107487634833e-01
1.507769423558897315e-01,6.187923492579653351e-01
1.511779448621553834e-01,6.200723518962867331e-01
1.515789473684210631e-01,6.213535202540150237e-01
1.519799498746867150e-01,6.226358559243353463e-01
1.523809523809523947e-01,6.239193605033371837e-01
1.527819548872180466e-01,6.252040355900215785e-01
1.531829573934837263e-01,6.264898827863070174e-01
1.535839598997493782e-01,6.277769036970366479e-01
1.539849624060150579e-01,6.290650999299847168e-01
1.543859649122807098e-01,6.303544730958631215e-01
1.547869674185463618e-01,6.316450248083282926e-01
1.551879699248120414e-01,6.329367566839882997e-01
1.555889724310776934e-01,6.342296703424085136e-01
1.559899749373433731e-01,6.355237674061201547e-01
1.563909774436090250e-01,6.368190495006247343e-01
1.567919799498747047e-01,6.381155182544032689e-01
1.571929824561403566e-01,6.394131752989211659e-01
1.575939849624060085e-01,6.407120222686363276e-01
1.579949874686716882e-01,6.420120608010054797e-01
1.583959899749373401e-01,6.433132925364909438e-01
1.587969924812030198e-01,6.446157191185680757e-01
1.591979949874686717e-01,6.459193421937313717e-01
1.595989974937343514e-01,6.472241634115023512e-01
1.600000000000000033e-01,6.485301844244355518e-01
