x,y
1.844611528822055063e-02,2.201014444463176289e-01
1.884711779448621644e-02,2.203801047814195613e-01
1.924812030075188224e-02,2.206594683168709992e-01
1.964912280701754457e-02,2.209395377053056109e-01
2.005012531328321038e-02,2.212203156126690828e-01
2.045112781954887271e-02,2.215018047182724104e-01
2.085213032581453851e-02,2.217840077149091371e-01
2.125313283208020085e-02,2.220669273089121987e-01
2.165413533834586665e-02,2.223505662202249766e-01
2.205513784461152899e-02,2.226349271825291964e-01
2.245614035087719479e-02,2.229200129433159816e-01
2.285714285714285712e-02,2.232058262639320390e-01
2.325814536340852293e-02,2.234923699197324254e-01
2.365914786967418526e-02,2.237796467001373912e-01
2.406015037593985106e-02,2.240676594086892237e-01
2.446115288220551340e-02,2.243564108632014609e-01
2.486215538847117920e-02,2.246459038958263932e-01
2.526315789473684154e-02,2.249361413531190124e-01
2.566416040100250734e-02,2.252271260961578037e-01
2.606516290726817314e-02,2.255188610006300109e-01
2.646616541353383548e-02,2.258113489569275600e-01
2.686716791979950128e-02,2.261045928702358765e-01
2.726817042606516361e-02,2.263985956606227035e-01
2.766917293233082942e-02,2.266933602631340250e-01
2.807017543859649175e-02,2.269888896279219637e-01
2.847117794486215756e-02,2.272851867202767551e-01
2.887218045112781989e-02,2.275822545207972780e-01
2.927318295739348569e-02,2.278800960254265817e-01
2.967418546365914803e-02,2.281787142455939943e-01
3.007518796992481383e-02,2.284781122082932825e-01
3.047619047619047616e-02,2.287782929561785750e-01
3.087719298245614197e-02,2.290792595476922600e-01
3.127819548872180777e-02,2.293810150571324868e-01
3.167919799498746664e-02,2.296835625747775111e-01
3.208020050125313244e-02,2.299869052069887232e-01
3.248120300751879824e-02,2.302910460762994660e-01
3.288220551378446405e-02,2.305959883215393802e-01
3.328320802005012985e-02,2.309017350979303274e-01
3.368421052631578871e-02,2.312082895771894187e-01
3.408521303258145452e-02,2.315156549476427017e-01
3.448621553884712032e-02,2.318238344143281893e-01
3.488721804511278612e-02,2.321328311991166515e-01
3.528822055137844499e-02,2.324426485407968812e-01
3.568922305764411079e-02,2.327532896952249075e-01
3.609022556390977660e-02,2.330647579353986032e-01
3.649122807017544240e-02,2.333770565515855822e-01
3.689223057644110126e-02,2.336901888514404391e-01
3.729323308270676707e-02,2.340041581601113307e-01
3.769423558897243287e-02,2.343189678203678739e-01
3.809523809523809867e-02,2.346346211926899628e-01
3.849624060150376448e-02,2.349511216554276416e-01
3.889724310776942334e-02,2.352684726048615005e-01
3.929824561403508915e-02,2.355866774553874166e-01
3.969924812030075495e-02,2.359057396395947137e-01
4.010025062656642075e-02,2.362256626083762967e-01
4.050125313283207962e-02,2.365464498310920760e-01
4.090225563909774542e-02,2.368681047956506802e-01
4.130325814536341122e-02,2.371906310086799863e-01
4.170426065162907703e-02,2.375140319955910684e-01
4.210526315789473589e-02,2.378383113007522809e-01
4.250626566416040170e-02,2.381634724876029452e-01
4.290726817042606750e-02,2.384895191387741420e-01
4.330827067669173330e-02,2.388164548562201617e-01
4.370927318295739217e-02,2.391442832613464020e-01
4.411027568922305797e-02,2.394730079951514767e-01
4.451127819548872377e-02,2.398026327183480078e-01
4.491228070175438958e-02,2.401331611114940756e-01
4.531328320802005538e-02,2.404645968751246699e-01
4.571428571428571425e-02,2.407969437299257720e-01
4.611528822055138005e-02,2.411302054167947517e-01
4.651629072681704585e-02,2.414643856970464242e-01
4.691729323308271166e-02,2.417994883525302896e-01
4.731829573934837052e-02,2.421355171857442201e-01
4.771929824561403632e-02,2.424724760200085427e-01
4.812030075187970213e-02,2.428103686996045951e-01
4.852130325814536793e-02,2.431491990898848599e-01
4.892230576441102680e-02,2.434889710774683635e-01
4.932330827067669260e-02,2.438296885703437056e-01
4.972431077694235840e-02,2.441713554980360357e-01
5.012531328320802421e-02,2.445139758117313988e-01
5.052631578947368307e-02,2.448575534844508184e-01
5.092731829573934887e-02,2.452020925112243788e-01
5.132832080200501468e-02,2.455475969091658328e-01
5.172932330827068048e-02,2.458940707176822116e-01
5.213032581453634628e-02,2.462415179986301439e-01
5.253132832080200515e-02,2.465899428364508594e-01
5.293233082706767095e-02,2.469393493383194027e-01
5.333333333333333676e-02,2.472897416343080579e-01
5.373433583959900256e-02,2.476411238775888535e-01
5.413533834586466142e-02,2.479935002445259329e-01
5.453634085213032723e-02,2.483468749348674010e-01
5.493734335839599303e-02,2.487012521719158542e-01
5.533834586466165884e-02,2.490566362026918057e-01
5.573934837092731770e-02,2.494130312980828990e-01
5.614035087719298350e-02,2.497704417530179910e-01
5.654135338345864931e-02,2.501288718866518934e-01
5.694235588972431511e-02,2.504883260425145863e-01
5.734335839598997397e-02,2.508488085886781960e-01
5.774436090225563978e-02,2.512103239179594993e-01
5.814536340852130558e-02,2.515728764480620328e-01
5.854636591478697139e-02,2.519364706217714911e-01
5.894736842105263719e-02,2.523011109071191527e-01
5.934837092731829605e-02,2.526668017975772784e-01
5.974937343358396186e-02,2.530335478122296422e-01
6.015037593984962766e-02,2.534013534959456138e-01
6.055137844611529346e-02,2.537702234195648998e-01
6.095238095238095233e-02,2.541401621801071542e-01
6.135338345864661813e-02,2.545111744009247445e-01
6.175438596491228394e-02,2.548832647318981515e-01
6.215538847117794974e-02,2.552564378496562369e-01
6.255639097744361554e-02,2.556306984577183528e-01
6.295739348370928135e-02,2.560060512867181615e-01
6.335839598997493327e-02,2.563825010946061411e-01
6.375939849624059907e-02,2.567600526668165628e-01
6.416040100250626488e-02,2.571387108164664426e-01
6.456140350877193068e-02,2.575184803846042314e-01
6.496240601503759649e-02,2.578993662403377130e-01
6.536340852130326229e-02,2.582813732810933516e-01
6.576441102756892809e-02,2.586645064328010335e-01
6.616541353383459390e-02,2.590487706500930187e-01
6.656641604010025970e-02,2.594341709165171039e-01
6.696741854636591162e-02,2.598207122447533379e-01
6.736842105263157743e-02,2.602083996768236318e-01
6.776942355889724323e-02,2.605972382843049218e-01
6.817042606516290904e-02,2.609872331685210156e-01
6.857142857142857484e-02,2.613783894608125991e-01
6.897243107769424064e-02,2.617707123227006605e-01
6.937343358395990645e-02,2.621642069461422864e-01
6.977443609022557225e-02,2.625588785537331660e-01
7.017543859649122417e-02,2.629547323989633867e-01
7.057644110275688998e-02,2.633517737664021752e-01
7.097744360902255578e-02,2.637500079719572454e-01
7.137844611528822159e-02,2.641494403630844090e-01
7.177944862155388739e-02,2.645500763190540283e-01
7.218045112781955319e-02,2.649519212511464161e-01
7.258145363408521900e-02,2.653549806029147362e-01
7.298245614035088480e-02,2.657592598504159298e-01
7.338345864661655060e-02,2.661647645024523001e-01
7.378446115288220253e-02,2.665715001008130969e-01
7.418546365914786833e-02,2.669794722205196535e-01
7.458646616541353414e-02,2.673886864700776300e-01
7.498746867167919994e-02,2.677991484917257026e-01
7.538847117794486574e-02,2.682108639616878065e-01
7.578947368421053155e-02,2.686238385904324844e-01
7.619047619047619735e-02,2.690380781229002594e-01
7.659147869674186315e-02,2.694535883388127218e-01
7.699248120300752896e-02,2.698703750528963496e-01
7.739348370927318088e-02,2.702884441151489625e-01
7.779448621553884669e-02,2.707078014111203856e-01
7.819548872180451249e-02,2.711284528621860090e-01
7.859649122807017829e-02,2.715504044257883720e-01
7.899749373433584410e-02,2.719736620957213802e-01
7.939849624060150990e-02,2.723982319024429444e-01
7.979949874686717570e-02,2.728241199132952488e-01
8.020050125313284151e-02,2.732513322328209426e-01
8.060150375939849343e-02,2.736798750030402516e-01
8.100250626566415924e-02,2.741097544037316425e-01
8.140350877192982504e-02,2.745409766527338036e-01
8.180451127819549084e-02,2.749735480062085458e-01
8.220551378446115665e-02,2.754074747589605465e-01
8.260651629072682245e-02,2.758427632447428834e-01
8.300751879699248825e-02,2.762794198365057241e-01
8.340852130325815406e-02,2.767174509467551502e-01
8.380952380952381986e-02,2.771568630278338219e-01
8.421052631578947179e-02,2.775976625722194058e-01
8.461152882205513759e-02,2.780398561128407664e-01
8.501253132832080339e-02,2.784834502234190268e-01
8.541353383458646920e-02,2.789284515187269164e-01
8.581453634085213500e-02,2.793748666549547011e-01
8.621553884711780080e-02,2.798227023300228211e-01
