x,y
2.646616541353383548e-02,3.130433193132731717e-01
2.686716791979950128e-02,3.146628263780746337e-01
2.726817042606516361e-02,3.162831823866826819e-01
2.766917293233082942e-02,3.179043880067955463e-01
2.807017543859649175e-02,3.195264439068117857e-01
2.847117794486215756e-02,3.211493507558309535e-01
2.887218045112781989e-02,3.227731092236552080e-01
2.927318295739348569e-02,3.243977199807896450e-01
2.967418546365914803e-02,3.260231836984435749e-01
3.007518796992481383e-02,3.276495010485310222e-01
3.047619047619047616e-02,3.292766727036722241e-01
3.087719298245614197e-02,3.309046993371941303e-01
3.127819548872180777e-02,3.325335816231313468e-01
3.167919799498746664e-02,3.341633202362274124e-01
3.208020050125313244e-02,3.357939158519352429e-01
3.248120300751879824e-02,3.374253691464186300e-01
3.288220551378446405e-02,3.390576807965526851e-01
3.328320802005012985e-02,3.406908514799247278e-01
3.368421052631578871e-02,3.423248818748358402e-01
3.408521303258145452e-02,3.439597726603012551e-01
3.448621553884712032e-02,3.455955245160514666e-01
3.488721804511278612e-02,3.472321381225331738e-01
3.528822055137844499e-02,3.488696141609101131e-01
3.568922305764411079e-02,3.505079533130641689e-01
3.609022556390977660e-02,3.521471562615963724e-01
3.649122807017544240e-02,3.537872236898275680e-01
3.689223057644110126e-02,3.554281562817996343e-01
3.729323308270676707e-02,3.570699547222763170e-01
3.769423558897243287e-02,3.587126196967441172e-01
3.809523809523809867e-02,3.603561518914134010e-01
3.849624060150376448e-02,3.620005519932191218e-01
3.889724310776942334e-02,3.636458206898220968e-01
3.929824561403508915e-02,3.652919586696097842e-01
3.969924812030075495e-02,3.669389666216972268e-01
4.010025062656642075e-02,3.685868452359281067e-01
4.050125313283207962e-02,3.702355952028754116e-01
4.090225563909774542e-02,3.718852172138428780e-01
4.130325814536341122e-02,3.735357119608656573e-01
4.170426065162907703e-02,3.751870801367113151e-01
4.210526315789473589e-02,3.768393224348808856e-01
4.250626566416040170e-02,3.784924395496095939e-01
4.290726817042606750e-02,3.801464321758683540e-01
4.330827067669173330e-02,3.818013010093640469e-01
4.370927318295739217e-02,3.834570467465410193e-01
4.411027568922305797e-02,3.851136700845818606e-01
4.451127819548872377e-02,3.867711717214085687e-01
4.491228070175438958e-02,3.884295523556831053e-01
4.531328320802005538e-02,3.900888126868089500e-01
4.571428571428571425e-02,3.917489534149314889e-01
4.611528822055138005e-02,3.934099752409394579e-01
4.651629072681704585e-02,3.950718788664657755e-01
4.691729323308271166e-02,3.967346649938884862e-01
4.731829573934837052e-02,3.983983343263317600e-01
4.771929824561403632e-02,4.000628875676670027e-01
4.812030075187970213e-02,4.017283254225136879e-01
4.852130325814536793e-02,4.033946485962404127e-01
4.892230576441102680e-02,4.050618577949657295e-01
4.932330827067669260e-02,4.067299537255595898e-01
4.972431077694235840e-02,4.083989370956440101e-01
5.012531328320802421e-02,4.100688086135940158e-01
5.052631578947368307e-02,4.117395689885388621e-01
5.092731829573934887e-02,4.134112189303628671e-01
5.132832080200501468e-02,4.150837591497064660e-01
5.172932330827068048e-02,4.167571903579672110e-01
5.213032581453634628e-02,4.184315132673009918e-01
5.253132832080200515e-02,4.201067285906225912e-01
5.293233082706767095e-02,4.217828370416071837e-01
5.333333333333333676e-02,4.234598393346910017e-01
5.373433583959900256e-02,4.251377361850725567e-01
5.413533834586466142e-02,4.268165283087133610e-01
5.453634085213032723e-02,4.284962164223395376e-01
5.493734335839599303e-02,4.301768012434420418e-01
5.533834586466165884e-02,4.318582834902783829e-01
5.573934837092731770e-02,4.335406638818733449e-01
5.614035087719298350e-02,4.352239431380200418e-01
5.654135338345864931e-02,4.369081219792807502e-01
5.694235588972431511e-02,4.385932011269882969e-01
5.734335839598997397e-02,4.402791813032468915e-01
5.774436090225563978e-02,4.419660632309331816e-01
5.814536340852130558e-02,4.436538476336971959e-01
5.854636591478697139e-02,4.453425352359637324e-01
5.894736842105263719e-02,4.470321267629328577e-01
5.934837092731829605e-02,4.487226229405811284e-01
5.974937343358396186e-02,4.504140244956630901e-01
6.015037593984962766e-02,4.521063321557117209e-01
6.055137844611529346e-02,4.537995466490398200e-01
6.095238095238095233e-02,4.554936687047406729e-01
6.135338345864661813e-02,4.571886990526897732e-01
6.175438596491228394e-02,4.588846384235450993e-01
6.215538847117794974e-02,4.605814875487487248e-01
6.255639097744361554e-02,4.622792471605275955e-01
6.295739348370928135e-02,4.639779179918947505e-01
6.335839598997493327e-02,4.656775007766499885e-01
6.375939849624059907e-02,4.673779962493817552e-01
6.416040100250626488e-02,4.690794051454670877e-01
6.456140350877193068e-02,4.707817282010737792e-01
6.496240601503759649e-02,4.724849661531603240e-01
6.536340852130326229e-02,4.741891197394780821e-01
6.576441102756892809e-02,4.758941896985716680e-01
6.616541353383459390e-02,4.776001767697800604e-01
6.656641604010025970e-02,4.793070816932379907e-01
6.696741854636591162e-02,4.810149052098766642e-01
6.736842105263157743e-02,4.827236480614250924e-01
6.776942355889724323e-02,4.844333109904109813e-01
6.817042606516290904e-02,4.861438947401619526e-01
6.857142857142857484e-02,4.878554000548065428e-01
6.897243107769424064e-02,4.895678276792751471e-01
6.937343358395990645e-02,4.912811783593015180e-01
6.977443609022557225e-02,4.929954528414232651e-01
7.017543859649122417e-02,4.947106518729834645e-01
